SEQID	qualifiers_product_list	number_product
PAQ87969.barcode45	NI-siderophore	2
PAQ87969.barcode45	NRP-metallophore	1
PAQ87969.barcode45	NRPS	5
PAQ87969.barcode45	NRPS-like	3
PAQ87969.barcode45	RRE-containing	1
PAQ87969.barcode45	RiPP-like	2
PAQ87969.barcode45	T1PKS	8
PAQ87969.barcode45	T2PKS	1
PAQ87969.barcode45	T3PKS	1
PAQ87969.barcode45	azole-containing-RiPP	1
PAQ87969.barcode45	butyrolactone	1
PAQ87969.barcode45	ectoine	1
PAQ87969.barcode45	hglE-KS	1
PAQ87969.barcode45	hydrogen-cyanide	2
PAQ87969.barcode45	lanthipeptide-class-i	1
PAQ87969.barcode45	lassopeptide	1
PAQ87969.barcode45	terpene	8
PAQ87969.barcode45	terpene-precursor	2
PAQ87969.barcode46	NRP-metallophore	1
PAQ87969.barcode46	NRPS	1
PAQ87969.barcode46	arylpolyene	1
PAQ87969.barcode46	azole-containing-RiPP	1
PAQ87969.barcode46	terpene	1
PAQ87969.barcode46	terpene-precursor	1
PAQ87969.barcode47	NAGGN	1
PAQ87969.barcode47	NRP-metallophore	1
PAQ87969.barcode47	NRPS	3
PAQ87969.barcode47	NRPS-like	1
PAQ87969.barcode47	RiPP-like	4
PAQ87969.barcode47	arylpolyene	1
PAQ87969.barcode47	azole-containing-RiPP	1
PAQ87969.barcode47	betalactone	1
PAQ87969.barcode47	hydrogen-cyanide	1
PAQ87969.barcode47	redox-cofactor	1
PAQ87969.barcode47	terpene	1
PAQ87969.barcode47	terpene-precursor	2
PAQ87969.barcode48	NAGGN	1
PAQ87969.barcode48	NI-siderophore	1
PAQ87969.barcode48	NRP-metallophore	1
PAQ87969.barcode48	NRPS	3
PAQ87969.barcode48	NRPS-like	1
PAQ87969.barcode48	RiPP-like	4
PAQ87969.barcode48	arylpolyene	1
PAQ87969.barcode48	betalactone	1
PAQ87969.barcode48	butyrolactone	1
PAQ87969.barcode48	hserlactone	1
PAQ87969.barcode48	hydrogen-cyanide	3
PAQ87969.barcode48	indole	1
PAQ87969.barcode48	redox-cofactor	1
PAQ87969.barcode48	terpene-precursor	1
PAQ87969.barcode49	NI-siderophore	1
PAQ87969.barcode49	NRPS	2
PAQ87969.barcode49	RRE-containing	1
PAQ87969.barcode49	RiPP-like	2
PAQ87969.barcode49	T1PKS	1
PAQ87969.barcode49	T3PKS	1
PAQ87969.barcode49	betalactone	2
PAQ87969.barcode49	other	1
PAQ87969.barcode49	terpene	2
PAQ87969.barcode49	terpene-precursor	2
PAQ87969.barcode50	NI-siderophore	1
PAQ87969.barcode50	NRPS	2
PAQ87969.barcode50	T3PKS	1
PAQ87969.barcode50	azole-containing-RiPP	1
PAQ87969.barcode50	betalactone	1
PAQ87969.barcode50	lassopeptide	1
PAQ87969.barcode50	terpene	2
PAQ87969.barcode50	terpene-precursor	1
PAQ87969.barcode51	NI-siderophore	1
PAQ87969.barcode51	NRPS	3
PAQ87969.barcode51	NRPS-like	1
PAQ87969.barcode51	RRE-containing	1
PAQ87969.barcode51	RiPP-like	1
PAQ87969.barcode51	T3PKS	1
PAQ87969.barcode51	betalactone	2
PAQ87969.barcode51	cyclic-lactone-autoinducer	1
PAQ87969.barcode51	lanthipeptide-class-ii	1
PAQ87969.barcode51	phosphonate	1
PAQ87969.barcode51	terpene	2
PAQ87969.barcode51	terpene-precursor	2
PAQ87969.barcode53	NAGGN	1
PAQ87969.barcode53	NRP-metallophore	1
PAQ87969.barcode53	NRPS	3
PAQ87969.barcode53	NRPS-like	1
PAQ87969.barcode53	RiPP-like	4
PAQ87969.barcode53	arylpolyene	1
PAQ87969.barcode53	betalactone	1
PAQ87969.barcode53	hydrogen-cyanide	1
PAQ87969.barcode53	redox-cofactor	1
PAQ87969.barcode53	terpene	1
PAQ87969.barcode53	terpene-precursor	1
PAQ87969.barcode54	NAGGN	1
PAQ87969.barcode54	NRP-metallophore	1
PAQ87969.barcode54	NRPS	3
PAQ87969.barcode54	NRPS-like	1
PAQ87969.barcode54	RiPP-like	4
PAQ87969.barcode54	arylpolyene	1
PAQ87969.barcode54	azole-containing-RiPP	1
PAQ87969.barcode54	betalactone	1
PAQ87969.barcode54	hydrogen-cyanide	1
PAQ87969.barcode54	redox-cofactor	1
PAQ87969.barcode54	terpene	1
PAQ87969.barcode54	terpene-precursor	2
PAQ87969.barcode55	NI-siderophore	1
PAQ87969.barcode55	T3PKS	1
PAQ87969.barcode55	cyclic-lactone-autoinducer	1
PAQ87969.barcode55	terpene-precursor	1
PAQ87969.barcode56	T3PKS	1
PAQ87969.barcode56	phosphonate	1
PAQ87969.barcode56	terpene	1
PAQ87969.barcode56	terpene-precursor	1
PAQ87969.barcode57	NI-siderophore	1
PAQ87969.barcode57	NRP-metallophore	1
PAQ87969.barcode57	NRPS	2
PAQ87969.barcode57	NRPS-like	1
PAQ87969.barcode57	RRE-containing	1
PAQ87969.barcode57	RiPP-like	3
PAQ87969.barcode57	T3PKS	1
PAQ87969.barcode57	betalactone	2
PAQ87969.barcode57	other	1
PAQ87969.barcode57	terpene	2
PAQ87969.barcode57	terpene-precursor	1
PAQ87969.barcode58	NI-siderophore	1
PAQ87969.barcode58	NRPS	1
PAQ87969.barcode58	NRPS-like	1
PAQ87969.barcode58	T3PKS	1
PAQ87969.barcode58	azole-containing-RiPP	1
PAQ87969.barcode58	betalactone	1
PAQ87969.barcode58	terpene	2
PAQ87969.barcode58	terpene-precursor	1
PAQ87969.barcode59	NI-siderophore	1
PAQ87969.barcode59	NRPS	2
PAQ87969.barcode59	RRE-containing	1
PAQ87969.barcode59	RiPP-like	2
PAQ87969.barcode59	T1PKS	1
PAQ87969.barcode59	T3PKS	1
PAQ87969.barcode59	betalactone	2
PAQ87969.barcode59	other	1
PAQ87969.barcode59	terpene	2
PAQ87969.barcode59	terpene-precursor	2
PAQ87969.barcode60	NI-siderophore	1
PAQ87969.barcode60	NRPS	2
PAQ87969.barcode60	T3PKS	1
PAQ87969.barcode60	azole-containing-RiPP	1
PAQ87969.barcode60	betalactone	1
PAQ87969.barcode60	cyclic-lactone-autoinducer	1
PAQ87969.barcode60	lassopeptide	1
PAQ87969.barcode60	terpene	2
PAQ87969.barcode60	terpene-precursor	1
PAQ87969.barcode61	NI-siderophore	1
PAQ87969.barcode61	NRPS	1
PAQ87969.barcode61	T3PKS	1
PAQ87969.barcode61	azole-containing-RiPP	1
PAQ87969.barcode61	betalactone	1
PAQ87969.barcode61	lassopeptide	1
PAQ87969.barcode61	opine-like-metallophore	1
PAQ87969.barcode61	terpene	2
PAQ87969.barcode61	terpene-precursor	1
PAQ87969.barcode62	NI-siderophore	2
PAQ87969.barcode62	NRP-metallophore	1
PAQ87969.barcode62	NRPS	2
PAQ87969.barcode62	NRPS-like	3
PAQ87969.barcode62	RiPP-like	2
PAQ87969.barcode62	T1PKS	1
PAQ87969.barcode62	arylpolyene	1
PAQ87969.barcode62	betalactone	2
PAQ87969.barcode62	butyrolactone	1
PAQ87969.barcode62	hydrogen-cyanide	2
PAQ87969.barcode62	isocyanide	1
PAQ87969.barcode62	ranthipeptide	1
PAQ87969.barcode62	redox-cofactor	1
PAQ87969.barcode62	terpene-precursor	1
PAQ87969.barcode63	HR-T2PKS	1
PAQ87969.barcode63	NI-siderophore	4
PAQ87969.barcode63	NRPS	5
PAQ87969.barcode63	NRPS-like	6
PAQ87969.barcode63	PKS-like	1
PAQ87969.barcode63	RiPP-like	3
PAQ87969.barcode63	T1PKS	7
PAQ87969.barcode63	T2PKS	2
PAQ87969.barcode63	T3PKS	2
PAQ87969.barcode63	azole-containing-RiPP	2
PAQ87969.barcode63	butyrolactone	4
PAQ87969.barcode63	ectoine	1
PAQ87969.barcode63	hglE-KS	2
PAQ87969.barcode63	hydrogen-cyanide	1
PAQ87969.barcode63	indole	1
PAQ87969.barcode63	lanthipeptide-class-i	1
PAQ87969.barcode63	lassopeptide	4
PAQ87969.barcode63	linaridin	1
PAQ87969.barcode63	melanin	1
PAQ87969.barcode63	nucleoside	1
PAQ87969.barcode63	other	1
PAQ87969.barcode63	terpene	4
PAQ87969.barcode63	terpene-precursor	1
PAQ87969.barcode63	transAT-PKS-like	1
PAQ87969.barcode63	triceptide	2
PAQ87969.barcode64	NRPS	5
PAQ87969.barcode64	NRPS-like	3
PAQ87969.barcode64	RiPP-like	4
PAQ87969.barcode64	T3PKS	2
PAQ87969.barcode64	lanthipeptide-class-i	1
PAQ87969.barcode64	lassopeptide	1
PAQ87969.barcode64	terpene	2
PAQ87969.barcode64	triceptide	1
PAQ87969.barcode65	HR-T2PKS	1
PAQ87969.barcode65	NI-siderophore	1
PAQ87969.barcode65	NRP-metallophore	1
PAQ87969.barcode65	NRPS	8
PAQ87969.barcode65	NRPS-like	6
PAQ87969.barcode65	PKS-like	1
PAQ87969.barcode65	RiPP-like	3
PAQ87969.barcode65	T1PKS	4
PAQ87969.barcode65	T2PKS	1
PAQ87969.barcode65	T3PKS	2
PAQ87969.barcode65	butyrolactone	2
PAQ87969.barcode65	ectoine	1
PAQ87969.barcode65	hglE-KS	2
PAQ87969.barcode65	hydrogen-cyanide	1
PAQ87969.barcode65	lanthipeptide-class-i	1
PAQ87969.barcode65	lanthipeptide-class-ii	1
PAQ87969.barcode65	lanthipeptide-class-iii	2
PAQ87969.barcode65	melanin	2
PAQ87969.barcode65	oligosaccharide	2
PAQ87969.barcode65	other	1
PAQ87969.barcode65	redox-cofactor	1
PAQ87969.barcode65	terpene	8
PAQ87969.barcode65	terpene-precursor	5
PAQ87969.barcode66	CDPS	1
PAQ87969.barcode66	NI-siderophore	3
PAQ87969.barcode66	NRPS	6
PAQ87969.barcode66	NRPS-like	5
PAQ87969.barcode66	PKS-like	1
PAQ87969.barcode66	RRE-containing	2
PAQ87969.barcode66	RiPP-like	3
PAQ87969.barcode66	T1PKS	11
PAQ87969.barcode66	T3PKS	1
PAQ87969.barcode66	azole-containing-RiPP	1
PAQ87969.barcode66	butyrolactone	3
PAQ87969.barcode66	hydrogen-cyanide	1
PAQ87969.barcode66	lanthipeptide-class-i	2
PAQ87969.barcode66	lanthipeptide-class-ii	1
PAQ87969.barcode66	lanthipeptide-class-iii	3
PAQ87969.barcode66	lanthipeptide-class-v	1
PAQ87969.barcode66	melanin	2
PAQ87969.barcode66	nucleoside	1
PAQ87969.barcode66	other	1
PAQ87969.barcode66	terpene	4
PAQ87969.barcode66	terpene-precursor	2
PAQ87969.barcode66	transAT-PKS	1
PAQ87969.barcode67	CDPS	2
PAQ87969.barcode67	NI-siderophore	3
PAQ87969.barcode67	NRPS	7
PAQ87969.barcode67	NRPS-like	4
PAQ87969.barcode67	RiPP-like	1
PAQ87969.barcode67	T1PKS	8
PAQ87969.barcode67	T2PKS	2
PAQ87969.barcode67	T3PKS	1
PAQ87969.barcode67	butyrolactone	3
PAQ87969.barcode67	ectoine	1
PAQ87969.barcode67	hglE-KS	1
PAQ87969.barcode67	hydrogen-cyanide	1
PAQ87969.barcode67	lanthipeptide-class-i	1
PAQ87969.barcode67	lanthipeptide-class-iii	1
PAQ87969.barcode67	melanin	1
PAQ87969.barcode67	redox-cofactor	1
PAQ87969.barcode67	terpene	10
PAQ87969.barcode67	terpene-precursor	3
PAQ87969.barcode70	NAPAA	2
PAQ87969.barcode70	NI-siderophore	1
PAQ87969.barcode70	NRP-metallophore	2
PAQ87969.barcode70	NRPS	11
PAQ87969.barcode70	NRPS-like	6
PAQ87969.barcode70	RRE-containing	1
PAQ87969.barcode70	RiPP-like	4
PAQ87969.barcode70	T1PKS	7
PAQ87969.barcode70	T2PKS	2
PAQ87969.barcode70	T3PKS	1
PAQ87969.barcode70	atropopeptide	1
PAQ87969.barcode70	blactam	1
PAQ87969.barcode70	butyrolactone	1
PAQ87969.barcode70	deazapurine	1
PAQ87969.barcode70	guanidinotides	1
PAQ87969.barcode70	hglE-KS	1
PAQ87969.barcode70	hydrogen-cyanide	1
PAQ87969.barcode70	lanthipeptide-class-i	1
PAQ87969.barcode70	lanthipeptide-class-ii	1
PAQ87969.barcode70	lanthipeptide-class-iii	2
PAQ87969.barcode70	lassopeptide	1
PAQ87969.barcode70	linaridin	1
PAQ87969.barcode70	nucleoside	1
PAQ87969.barcode70	terpene	6
PAQ87969.barcode70	terpene-precursor	2
PAQ87969.barcode70	transAT-PKS	1
PAQ87969.barcode72	NI-siderophore	2
PAQ87969.barcode72	NRPS	2
PAQ87969.barcode72	NRPS-like	5
PAQ87969.barcode72	PKS-like	2
PAQ87969.barcode72	RRE-containing	1
PAQ87969.barcode72	RiPP-like	4
PAQ87969.barcode72	T2PKS	2
PAQ87969.barcode72	T3PKS	2
PAQ87969.barcode72	azole-containing-RiPP	1
PAQ87969.barcode72	betalactone	1
PAQ87969.barcode72	butyrolactone	1
PAQ87969.barcode72	ectoine	1
PAQ87969.barcode72	hydrogen-cyanide	1
PAQ87969.barcode72	lanthipeptide-class-i	1
PAQ87969.barcode72	lassopeptide	1
PAQ87969.barcode72	melanin	1
PAQ87969.barcode72	oligosaccharide	1
PAQ87969.barcode72	terpene	5
PAQ87969.barcode72	terpene-precursor	1
PAQ87969.barcode73	NAPAA	2
PAQ87969.barcode73	RiPP-like	1
PAQ87969.barcode73	T3PKS	1
PAQ87969.barcode73	betalactone	1
PAQ87969.barcode73	bottromycin	1
PAQ87969.barcode73	ectoine	1
PAQ87969.barcode73	terpene	1
PAQ87969.barcode73	terpene-precursor	1
PAQ87969.barcode75	NAPAA	2
PAQ87969.barcode75	NRPS-like	1
PAQ87969.barcode75	RRE-containing	1
PAQ87969.barcode75	T3PKS	1
PAQ87969.barcode75	betalactone	3
PAQ87969.barcode75	hydrogen-cyanide	1
PAQ87969.barcode75	hydroxytropolone	1
PAQ87969.barcode75	terpene	1
PAQ87969.barcode75	terpene-precursor	2
PAQ87969.barcode76	NI-siderophore	1
PAQ87969.barcode76	T3PKS	1
PAQ87969.barcode76	cyclic-lactone-autoinducer	1
PAQ87969.barcode76	opine-like-metallophore	1
PAQ87969.barcode76	terpene	2
PAQ87969.barcode76	terpene-precursor	1
PAQ87969.barcode77	NI-siderophore	1
PAQ87969.barcode77	NRPS	2
PAQ87969.barcode77	T3PKS	1
PAQ87969.barcode77	azole-containing-RiPP	1
PAQ87969.barcode77	betalactone	1
PAQ87969.barcode77	terpene	2
PAQ87969.barcode77	terpene-precursor	1
PAQ87969.barcode79	NAPAA	2
PAQ87969.barcode79	NI-siderophore	3
PAQ87969.barcode79	NRPS	2
PAQ87969.barcode79	NRPS-like	3
PAQ87969.barcode79	RRE-containing	2
PAQ87969.barcode79	RiPP-like	2
PAQ87969.barcode79	T1PKS	4
PAQ87969.barcode79	T2PKS	2
PAQ87969.barcode79	T3PKS	1
PAQ87969.barcode79	butyrolactone	2
PAQ87969.barcode79	ectoine	1
PAQ87969.barcode79	hydrogen-cyanide	1
PAQ87969.barcode79	melanin	1
PAQ87969.barcode79	terpene	9
PAQ87969.barcode79	terpene-precursor	3
PAQ87969.barcode79	thioamide-NRP	1
PAQ87969.barcode80	HR-T2PKS	1
PAQ87969.barcode80	NAPAA	2
PAQ87969.barcode80	NI-siderophore	3
PAQ87969.barcode80	NRPS	8
PAQ87969.barcode80	NRPS-like	4
PAQ87969.barcode80	RRE-containing	1
PAQ87969.barcode80	RiPP-like	3
PAQ87969.barcode80	T1PKS	8
PAQ87969.barcode80	T2PKS	2
PAQ87969.barcode80	T3PKS	1
PAQ87969.barcode80	amglyccycl	1
PAQ87969.barcode80	atropopeptide	1
PAQ87969.barcode80	azole-containing-RiPP	2
PAQ87969.barcode80	betalactone	1
PAQ87969.barcode80	butyrolactone	2
PAQ87969.barcode80	ectoine	1
PAQ87969.barcode80	hglE-KS	1
PAQ87969.barcode80	lanthipeptide-class-i	1
PAQ87969.barcode80	lanthipeptide-class-iii	1
PAQ87969.barcode80	lassopeptide	2
PAQ87969.barcode80	melanin	1
PAQ87969.barcode80	other	1
PAQ87969.barcode80	terpene	6
PAQ87969.barcode80	transAT-PKS	1
PAQ87969.barcode80	transAT-PKS-like	2
PAQ87969.barcode80	triceptide	1
PAQ87969.barcode82	NI-siderophore	3
PAQ87969.barcode82	NRPS	10
PAQ87969.barcode82	NRPS-like	5
PAQ87969.barcode82	PKS-like	1
PAQ87969.barcode82	RiPP-like	2
PAQ87969.barcode82	T1PKS	5
PAQ87969.barcode82	T2PKS	1
PAQ87969.barcode82	T3PKS	1
PAQ87969.barcode82	butyrolactone	2
PAQ87969.barcode82	ectoine	1
PAQ87969.barcode82	hglE-KS	2
PAQ87969.barcode82	hydrogen-cyanide	1
PAQ87969.barcode82	lanthipeptide-class-iii	2
PAQ87969.barcode82	lassopeptide	2
PAQ87969.barcode82	linaridin	1
PAQ87969.barcode82	melanin	1
PAQ87969.barcode82	other	1
PAQ87969.barcode82	redox-cofactor	1
PAQ87969.barcode82	terpene	2
PAQ87969.barcode82	terpene-precursor	3
PAQ87969.barcode83	NAPAA	1
PAQ87969.barcode83	NI-siderophore	2
PAQ87969.barcode83	NRPS	3
PAQ87969.barcode83	NRPS-like	2
PAQ87969.barcode83	RRE-containing	1
PAQ87969.barcode83	RiPP-like	1
PAQ87969.barcode83	T1PKS	5
PAQ87969.barcode83	azole-containing-RiPP	1
PAQ87969.barcode83	butyrolactone	2
PAQ87969.barcode83	ectoine	1
PAQ87969.barcode83	hglE-KS	1
PAQ87969.barcode83	hydrogen-cyanide	1
PAQ87969.barcode83	lanthipeptide-class-i	5
PAQ87969.barcode83	lanthipeptide-class-ii	1
PAQ87969.barcode83	lanthipeptide-class-iii	2
PAQ87969.barcode83	lassopeptide	1
PAQ87969.barcode83	linaridin	1
PAQ87969.barcode83	terpene	6
PAQ87969.barcode83	terpene-precursor	2
PAQ87969.barcode83	transAT-PKS	1
PAQ87969.barcode84	NAPAA	1
PAQ87969.barcode84	NI-siderophore	2
PAQ87969.barcode84	NRP-metallophore	1
PAQ87969.barcode84	NRPS	17
PAQ87969.barcode84	NRPS-like	9
PAQ87969.barcode84	PKS-like	1
PAQ87969.barcode84	RRE-containing	1
PAQ87969.barcode84	RiPP-like	5
PAQ87969.barcode84	T1PKS	7
PAQ87969.barcode84	T2PKS	2
PAQ87969.barcode84	T3PKS	5
PAQ87969.barcode84	atropopeptide	1
PAQ87969.barcode84	butyrolactone	2
PAQ87969.barcode84	crocagin	1
PAQ87969.barcode84	deazapurine	1
PAQ87969.barcode84	ectoine	1
PAQ87969.barcode84	guanidinotides	1
PAQ87969.barcode84	hglE-KS	1
PAQ87969.barcode84	hydrogen-cyanide	1
PAQ87969.barcode84	lanthipeptide-class-i	1
PAQ87969.barcode84	lanthipeptide-class-ii	1
PAQ87969.barcode84	lanthipeptide-class-iii	1
PAQ87969.barcode84	lanthipeptide-class-iv	1
PAQ87969.barcode84	melanin	1
PAQ87969.barcode84	other	1
PAQ87969.barcode84	phenazine	1
PAQ87969.barcode84	prodigiosin	1
PAQ87969.barcode84	redox-cofactor	1
PAQ87969.barcode84	terpene	9
PAQ87969.barcode84	terpene-precursor	5
PAQ87969.barcode84	transAT-PKS	1
PAQ87969.barcode84	transAT-PKS-like	1
PAQ87969.barcode85	NAPAA	4
PAQ87969.barcode85	NI-siderophore	3
PAQ87969.barcode85	NRP-metallophore	1
PAQ87969.barcode85	NRPS	3
PAQ87969.barcode85	NRPS-like	2
PAQ87969.barcode85	RRE-containing	1
PAQ87969.barcode85	RiPP-like	4
PAQ87969.barcode85	T1PKS	3
PAQ87969.barcode85	T2PKS	2
PAQ87969.barcode85	T3PKS	1
PAQ87969.barcode85	arylpolyene	1
PAQ87969.barcode85	azole-containing-RiPP	1
PAQ87969.barcode85	azoxy-crosslink	1
PAQ87969.barcode85	butyrolactone	1
PAQ87969.barcode85	ectoine	1
PAQ87969.barcode85	hglE-KS	1
PAQ87969.barcode85	hydrogen-cyanide	1
PAQ87969.barcode85	indole	1
PAQ87969.barcode85	lanthipeptide-class-iii	1
PAQ87969.barcode85	lassopeptide	1
PAQ87969.barcode85	melanin	1
PAQ87969.barcode85	other	1
PAQ87969.barcode85	redox-cofactor	1
PAQ87969.barcode85	terpene	6
PAQ87969.barcode85	terpene-precursor	3
PAQ87969.barcode85	thioamitides	1
PAQ87969.barcode85	triceptide	1
PAQ87969.barcode86	CDPS	2
PAQ87969.barcode86	HR-T2PKS	1
PAQ87969.barcode86	NAPAA	1
PAQ87969.barcode86	NI-siderophore	3
PAQ87969.barcode86	NRPS	3
PAQ87969.barcode86	NRPS-like	3
PAQ87969.barcode86	PKS-like	2
PAQ87969.barcode86	RiPP-like	2
PAQ87969.barcode86	T1PKS	3
PAQ87969.barcode86	T2PKS	3
PAQ87969.barcode86	T3PKS	1
PAQ87969.barcode86	amglyccycl	1
PAQ87969.barcode86	azole-containing-RiPP	2
PAQ87969.barcode86	blactam	1
PAQ87969.barcode86	butyrolactone	2
PAQ87969.barcode86	hglE-KS	1
PAQ87969.barcode86	hydrogen-cyanide	1
PAQ87969.barcode86	indole	1
PAQ87969.barcode86	lanthipeptide-class-iv	1
PAQ87969.barcode86	melanin	1
PAQ87969.barcode86	other	1
PAQ87969.barcode86	terpene	6
PAQ87969.barcode86	terpene-precursor	2
PAQ87969.barcode86	triceptide	1
PAQ87969.barcode87	CDPS	1
PAQ87969.barcode87	HR-T2PKS	1
PAQ87969.barcode87	NAPAA	1
PAQ87969.barcode87	NI-siderophore	2
PAQ87969.barcode87	NRPS	2
PAQ87969.barcode87	NRPS-like	1
PAQ87969.barcode87	RRE-containing	2
PAQ87969.barcode87	RiPP-like	1
PAQ87969.barcode87	T1PKS	3
PAQ87969.barcode87	T2PKS	3
PAQ87969.barcode87	T3PKS	2
PAQ87969.barcode87	atropopeptide	1
PAQ87969.barcode87	azole-containing-RiPP	2
PAQ87969.barcode87	butyrolactone	1
PAQ87969.barcode87	hglE-KS	2
PAQ87969.barcode87	hydrogen-cyanide	1
PAQ87969.barcode87	indole	1
PAQ87969.barcode87	lanthipeptide-class-ii	2
PAQ87969.barcode87	lanthipeptide-class-iii	2
PAQ87969.barcode87	lanthipeptide-class-iv	3
PAQ87969.barcode87	redox-cofactor	1
PAQ87969.barcode87	terpene	10
PAQ87969.barcode87	terpene-precursor	3
PAQ87969.barcode87	thioamide-NRP	1
PAQ87969.barcode87	thioamitides	1
PAQ87969.barcode88	NI-siderophore	1
PAQ87969.barcode88	NRP-metallophore	1
PAQ87969.barcode88	NRPS	3
PAQ87969.barcode88	NRPS-like	1
PAQ87969.barcode88	RiPP-like	2
PAQ87969.barcode88	T1PKS	1
PAQ87969.barcode88	azole-containing-RiPP	1
PAQ87969.barcode88	betalactone	1
PAQ87969.barcode88	lassopeptide	1
PAQ87969.barcode88	terpene	1
PAQ87969.barcode88	terpene-precursor	1
PAQ87969.barcode89	NAPAA	2
PAQ87969.barcode89	NI-siderophore	3
PAQ87969.barcode89	NRPS	4
PAQ87969.barcode89	NRPS-like	1
PAQ87969.barcode89	PKS-like	1
PAQ87969.barcode89	RRE-containing	1
PAQ87969.barcode89	RiPP-like	3
PAQ87969.barcode89	T1PKS	4
PAQ87969.barcode89	T2PKS	2
PAQ87969.barcode89	T3PKS	2
PAQ87969.barcode89	azole-containing-RiPP	1
PAQ87969.barcode89	betalactone	1
PAQ87969.barcode89	butyrolactone	3
PAQ87969.barcode89	ectoine	2
PAQ87969.barcode89	hglE-KS	1
PAQ87969.barcode89	hydrogen-cyanide	1
PAQ87969.barcode89	indole	1
PAQ87969.barcode89	lanthipeptide-class-iii	1
PAQ87969.barcode89	melanin	2
PAQ87969.barcode89	terpene	4
PAQ87969.barcode89	terpene-precursor	2
PAQ87969.barcode90	2dos	1
PAQ87969.barcode90	CDPS	1
PAQ87969.barcode90	NAPAA	1
PAQ87969.barcode90	NI-siderophore	1
PAQ87969.barcode90	NRP-metallophore	1
PAQ87969.barcode90	NRPS	21
PAQ87969.barcode90	NRPS-like	8
PAQ87969.barcode90	RiPP-like	1
PAQ87969.barcode90	T1PKS	12
PAQ87969.barcode90	T2PKS	2
PAQ87969.barcode90	T3PKS	2
PAQ87969.barcode90	aminopolycarboxylic-acid	2
PAQ87969.barcode90	arylpolyene	1
PAQ87969.barcode90	butyrolactone	2
PAQ87969.barcode90	ectoine	1
PAQ87969.barcode90	hglE-KS	1
PAQ87969.barcode90	indole	1
PAQ87969.barcode90	isocyanide	1
PAQ87969.barcode90	other	2
PAQ87969.barcode90	phenazine	1
PAQ87969.barcode90	ranthipeptide	1
PAQ87969.barcode90	redox-cofactor	1
PAQ87969.barcode90	terpene	10
PAQ87969.barcode90	terpene-precursor	1
PAQ87969.barcode90	thioamide-NRP	1
PAQ87969.barcode91	NAPAA	1
PAQ87969.barcode91	NI-siderophore	3
PAQ87969.barcode91	NRPS	5
PAQ87969.barcode91	NRPS-like	3
PAQ87969.barcode91	PKS-like	1
PAQ87969.barcode91	RiPP-like	5
PAQ87969.barcode91	T1PKS	5
PAQ87969.barcode91	T2PKS	1
PAQ87969.barcode91	T3PKS	2
PAQ87969.barcode91	amglyccycl	1
PAQ87969.barcode91	aminopolycarboxylic-acid	1
PAQ87969.barcode91	atropopeptide	1
PAQ87969.barcode91	azole-containing-RiPP	2
PAQ87969.barcode91	betalactone	1
PAQ87969.barcode91	blactam	1
PAQ87969.barcode91	butyrolactone	4
PAQ87969.barcode91	ectoine	1
PAQ87969.barcode91	hglE-KS	2
PAQ87969.barcode91	hydrogen-cyanide	1
PAQ87969.barcode91	indole	1
PAQ87969.barcode91	lanthipeptide-class-i	3
PAQ87969.barcode91	lanthipeptide-class-iii	1
PAQ87969.barcode91	lassopeptide	2
PAQ87969.barcode91	melanin	1
PAQ87969.barcode91	oligosaccharide	1
PAQ87969.barcode91	other	1
PAQ87969.barcode91	terpene	5
PAQ87969.barcode91	terpene-precursor	1
PAQ87969.barcode91	thioamitides	1
PAQ87969.barcode91	transAT-PKS	1
PAQ87969.barcode91	triceptide	1
PAQ87969.barcode92	CDPS	1
PAQ87969.barcode92	HR-T2PKS	1
PAQ87969.barcode92	NAPAA	1
PAQ87969.barcode92	NI-siderophore	1
PAQ87969.barcode92	NRPS	5
PAQ87969.barcode92	PKS-like	1
PAQ87969.barcode92	RiPP-like	1
PAQ87969.barcode92	T1PKS	3
PAQ87969.barcode92	T2PKS	2
PAQ87969.barcode92	T3PKS	2
PAQ87969.barcode92	aminopolycarboxylic-acid	1
PAQ87969.barcode92	atropopeptide	1
PAQ87969.barcode92	azole-containing-RiPP	1
PAQ87969.barcode92	butyrolactone	3
PAQ87969.barcode92	hglE-KS	2
PAQ87969.barcode92	hydrogen-cyanide	1
PAQ87969.barcode92	lanthipeptide-class-ii	2
PAQ87969.barcode92	lanthipeptide-class-iii	2
PAQ87969.barcode92	lanthipeptide-class-iv	2
PAQ87969.barcode92	terpene	8
PAQ87969.barcode92	terpene-precursor	3
PAQ87969.barcode92	thioamitides	1
PAQ87969.barcode93	NAPAA	1
PAQ87969.barcode93	NI-siderophore	1
PAQ87969.barcode93	T3PKS	1
PAQ87969.barcode93	terpene	1
PAQ87969.barcode93	terpene-precursor	2
PAQ87969.barcode94	NRPS	1
PAQ87969.barcode94	transAT-PKS-like	1
PAQ87969.barcode95	NAPAA	1
PAQ87969.barcode95	NI-siderophore	1
PAQ87969.barcode95	T3PKS	2
PAQ87969.barcode95	betalactone	1
PAQ87969.barcode95	terpene	1
PAQ87969.barcode95	terpene-precursor	1
PAQ87969.barcode96	NAPAA	1
PAQ87969.barcode96	NRPS-like	1
PAQ87969.barcode96	RRE-containing	1
PAQ87969.barcode96	T3PKS	1
PAQ87969.barcode96	betalactone	1
PAQ87969.barcode96	furan	1
PAQ87969.barcode96	terpene	1
PAQ87969.barcode96	terpene-precursor	1
